,arsno,bstopid,bstopnm,gpsx,gpsy,stoptype
780,05234,164650201,서면복개로,129.057776,35.153564,일반
782,05236,164640301,서면시장,129.057669581521,35.156109069511,일반
785,05241,164670502,서면1번가,129.057914834501,35.154081952695,일반
786,05250,164170301,전포초등학교,129.0623933333,35.159305,일반
789,05253,164340101,NC서면점,129.0630468339,35.1576781289,일반
790,05257,164320201,전포사거리,129.0652016667,35.15661,일반
791,05258,164320101,(구)대우자동차,129.066701,35.1577683,일반
792,05259,164280201,경남공고(전포역),129.0651933333,35.1530833333,일반
793,05260,164330101,부산진여자중학교,129.0683233333,35.155285,일반
794,05263,164310101,동성고교,129.068289107689,35.15175785127,일반
795,05264,164290401,성북초등학교,129.067177019041,35.150095083776,일반
797,05266,164290301,부산마케팅고등학교,129.069498463616,35.150084896656,일반
799,05268,172080301,가야시장.가야역,129.0435366667,35.156145,일반
801,05271,164570302,전포고개,129.0712266667,35.1515833333,일반
803,05273,164570301,전포삼거리,129.07179,35.1533483333,일반
805,05275,164580201,전포아파트,129.0716583333,35.155225,일반
806,05276,165270201,개성고등학교,129.0315866667,35.1703683333,일반
807,05277,164450101,서면부속상가,129.06102112599,35.157654959269,일반
808,05278,164340201,부전도서관,129.0623333333,35.1557816667,일반
809,05279,164300201,경남공고,129.062242760326,35.152872587394,일반
813,05285,165290101,기점,129.031603662803,35.170955426227,일반
814,05286,171970301,백양맨션,129.035028979435,35.170220903629,일반
816,05288,171760302,백양가족공원,129.0289266667,35.1722516667,일반
818,05290,171760301,선암사입구,129.0306516667,35.17354,일반
820,05292,172560201,당감3동우체국,129.0329874784,35.1595534349,일반
821,05293,172580201,백양뜨란채아파트,129.0293733333,35.1712216667,일반
823,05295,171730301,초읍삼거리,129.04905016277,35.181916469728,일반
825,05297,164360101,부전시장,129.0582666667,35.1623816667,일반
826,05298,171720301,연지청구아파트,129.0548021058,35.176313189,일반
827,05299,171710202,연지한신타워,129.0546374544,35.1758312095,일반
829,05301,171760201,동원초등학교,129.0328833333,35.1721966667,일반
831,05303,165240101,동평유치원,129.0409233333,35.1682666667,일반
835,05307,172590101,당감4동우체국,129.0271866667,35.1716016667,일반
838,05311,209530101,화신아파트(종점),129.0711,35.1590866667,일반
840,05315,208190201,은하수공원,129.031395,35.1740016667,일반
841,05318,169710101,범내골역3번출구.춘해병원,129.0588701437,35.146713423,일반
844,05322,164580301,파티마의원,129.0710733333,35.1568633333,일반
850,05334,172360401,태우선파크APT,129.03312586406,35.167361385485,일반
852,05337,164920201,롯데캐슬스카이,129.0654566667,35.1629066667,일반
853,05338,164350201,전포어린이놀이터,129.066941136672,35.159741123593,일반
859,05344,164620303,부암역.부산도시공사,129.051292,35.1559,일반
862,05347,172640101,부산글로벌빌리지,129.052147,35.1573557,일반
863,05348,172410202,당감동일스위트,129.0267989,35.16915763,일반
865,05350,164180401,송상현광장,129.0632215,35.16440723,일반
868,05353,171690101,어린이대공원,129.047489684358,35.182101650675,일반
873,05359,164700401,부산진구청후문,129.05281061208,35.161377230437,일반
874,05360,220370101,부산진구청정문,129.052427197196,35.163150008699,일반
875,05362,505730000,당감입구교차로,129.039227682704,35.161579682276,일반
877,05364,506970000,부산진경찰서,129.054797694139,35.160212571186,일반
878,05365,506980000,서면교차로,129.061751007201,35.157888797896,일반
879,05367,509670000,신암입구,129.047472767332,35.155389242223,일반
881,05701,505840000,상수도사업본부,129.072566781876,35.174823942265,일반
883,05703,505910000,양정역,129.069959161815,35.171538770434,일반
890,05710,505860000,서면역.서면지하상가,129.059251862166,35.155167003028,일반
892,05712,505870000,서면한전,129.059286687867,35.152413358569,일반
896,05716,510090000,중앙시장,129.059429022114,35.143259622744,일반
898,06001,166150101,식물원입구,129.081729221,35.22372622,일반
900,06003,166150301,온천시장,129.0809878993,35.2220575304,일반
902,06005,165860101,금강원입구,129.0804880328,35.2202677163,일반
903,06007,166150302,온천장,129.0797736643,35.2193265642,일반
906,06011,165350201,온천장역.SK허브스카이,129.085022,35.221748,일반
909,06015,166160101,온천장역,129.085033363031,35.218496945792,일반
910,06017,174370203,온천입구,129.086756081,35.2176265006,일반
915,06022,166160301,온천장아스타아파트,129.083508,35.217125,일반
918,06025,179510301,늘봄호텔,129.079751,35.2159135,일반
919,06026,166840201,(구)온천시장,129.0794221496,35.2163783768,일반
920,06027,179450101,전자공고,129.0774377927,35.2150743708,일반
921,06028,166010301,원예고등학교,129.07549,35.2137416667,일반
922,06029,165950101,효자암,129.0665987039,35.215955875,일반
923,06030,165500501,롯데백화점동래점.명륜역,129.0780083333,35.2127,일반
925,06033,165510201,명륜역,129.079733,35.2135033,일반
928,06036,165390403,동래구노인복지관,129.08313,35.2135716667,일반
931,06039,165330102,개별화물협회,129.0649839668,35.2149767641,일반
933,06041,167140101,동래우체국,129.0825483333,35.20984,일반
934,06042,167140102,명륜초등학교,129.08249526229,35.208847656092,일반
937,06046,166000201,롯데백화점동래점,129.07778,35.2102566667,일반
938,06047,166060201,럭키주유소,129.0779233333,35.2088966667,일반
939,06048,166030201,럭키아파트후문,129.0754513686,35.2099293525,일반
940,06049,166030101,동래래미안아이파크,129.073600203485,35.210718736475,일반
942,06051,166020201,온천초등학교,129.073018893835,35.211810895347,일반
944,06053,165940201,우장춘기념관,129.0724187502,35.2125490186,일반
947,06056,165950102,만덕터널입구,129.057818195391,35.212203463091,일반
951,06060,165940301,온샘초등학교,129.0701733221,35.209684162,일반
953,06064,166030302,럭키아파트,129.072820695293,35.208478372571,일반
955,06066,166630301,동래역,129.0777933333,35.20596,일반
957,06070,165750301,동래전화국,129.082635,35.2044233333,일반
962,06080,166170201,내성중학교,129.077813309508,35.202875852088,일반
963,06082,165780301,동래역.내성교차로,129.078471552581,35.204396698431,일반
965,06084,166040201,동래럭키아파트,129.073801861527,35.206015695143,일반
967,06086,166040202,광혜병원,129.072793246051,35.206424766551,일반
968,06087,166810301,미남교차로.미남역,129.0711183333,35.2073983333,일반
969,06088,166900101,광혜병원.미남역,129.07139821344,35.207027152189,일반
970,06089,165440201,뜨란채아파트,129.108431795162,35.194057619478,일반
971,06090,166780101,미남역.반도스카이뷰,129.068246759565,35.205420241405,일반
973,06093,166780301,반도스카이뷰,129.066556339,35.2034521011,일반
974,06095,166640101,사직1치안센터,129.065215981,35.2012631096,일반
978,06100,167020301,안남초등학교,129.1073116667,35.1919733333,일반
979,06103,165810301,사직여중,129.0564158103,35.1950208388,일반
980,06104,165800304,원광사,129.054115596577,35.194783447703,일반
981,06105,165810302,사직여고,129.053621807891,35.197242021943,일반
982,06106,165810303,사직중학교,129.0542865536,35.1994487787,일반
983,06107,165810304,사직초등학교,129.0557785416,35.2006310249,일반
984,06108,165800201,사직2동주민센터,129.0569078596,35.2003352383,일반
986,06110,166600301,삼익아파트,129.059407500859,35.199625855751,일반
988,06112,166600201,국민시장,129.060000129,35.1989562313,일반
989,06113,166850101,사직운동장,129.06529730815,35.194900328435,일반
992,06116,165800301,동인고등학교,129.053146660211,35.197947731339,일반
995,06120,166620101,쌍용예가입구,129.0581177163,35.1970876598,일반
996,06122,166610401,사직사거리,129.0602907957,35.1985271519,일반
999,06125,166610202,사직야구장,129.060744576656,35.196239308941,일반
1003,06132,193720302,여명중학교,129.0690326396,35.1960093532,일반
1005,06134,193720301,법원어귀교차로,129.0705809454,35.1962349141,일반
1006,06135,165960201,대선주조,129.0720241724,35.1966639785,일반
1007,06136,166830201,사직동,129.0703023697,35.1992700214,일반
1009,06141,165650201,부전교회,129.077779,35.199884,일반
1011,06143,165740201,동래경찰서,129.084425,35.1998666667,일반
1012,06144,165560401,동래경찰서.수안역,129.084215,35.2009183333,일반
1013,06158,165600202,낙민역.동래고등학교,129.092210979191,35.199566572852,일반
1015,06162,166430201,동래봉생병원,129.095391558573,35.197480834341,일반
1016,06163,166450301,우성아파트,129.092488640939,35.194940158033,일반
1019,06170,166410201,동부산아이존빌아파트,129.105487114271,35.192030144675,일반
1020,06171,165920401,안락경동아파트,129.1052316667,35.19228,일반
1021,06173,166400101,안락동우체국.동해선안락역,129.1007133333,35.1971166667,일반
1023,06176,166950201,안락국민은행,129.1043066667,35.19731,일반
1024,06182,166340201,충렬주유소,129.109815,35.1960666667,일반
1025,06183,167000101,안락2동주민센터,129.109184858566,35.197287846921,일반
1026,06184,165530301,안락2동수협,129.1105683333,35.1986016667,일반
1027,06185,166500301,명장조양맨션(명장역),129.1027616667,35.2059733333,일반
1028,06188,166330101,진흥상가,129.10456,35.2004966667,일반
1030,06191,165900202,삼성아파트,129.10302,35.1998116667,일반
1031,06193,165900201,서원시장,129.1003366667,35.2004483333,일반
1032,06195,179300201,충렬사역.서원시장,129.0983733333,35.2012416667,일반
1037,06203,166130101,협진태양맨션,129.104755,35.2101083333,일반
1040,06206,179390301,명장1동행정복지센터,129.105025231806,35.204923265321,일반
1044,06210,166510202,안락초등학교,129.104085,35.2029083333,일반
1046,06212,166510102,명장시장,129.107737485099,35.204530341949,일반
1048,06214,179380101,혜화여고.충렬고,129.1108183333,35.2020216667,일반
1050,06216,165540101,충렬초등학교,129.11251,35.200085,일반
1052,06218,166890201,사직실내수영장,129.064304168405,35.192969219215,일반
1053,06219,166320101,명장정수사업소,129.1036183333,35.2079683333,일반
1056,06222,166540101,한우크로바아파트,129.109494,35.199076,일반
1057,06223,165760201,명륜역.동래중학교,129.0799631778,35.2101207286,일반
1058,06224,167360101,명륜자이아파트,129.0815649503,35.2081709176,일반
1059,06225,166460101,강변뜨란채아파트,129.100709446038,35.193644902009,일반
1063,06229,166360301,안락교차로,129.09768085237,35.197933733174,일반
1065,06231,166410301,강변뜨란채입구,129.10198955724,35.193564266389,일반
1066,06232,165350101,온천장역.CGV동래,129.08530069801,35.221985739947,일반
1067,06234,166250301,사직역,129.065680120718,35.197869393241,일반
1069,06236,167600101,미남역,129.06742468933,35.203993610258,일반
1073,06241,166790201,사직성당,129.06942064606,35.203349165106,일반
1075,06243,166640301,사직1동주민센터,129.0619800705,35.198891657225,일반
1076,06244,165560301,세병교,129.08352626311,35.197558021769,일반
1079,06247,166840301,온천프라자,129.077334766,35.215312184,일반
1081,06249,166460201,안진초등학교,129.098596486449,35.193356079298,일반
1082,06250,500960000,동래경찰서후문,129.085003835187,35.200462702574,일반
1083,06251,165610101,동래시장정문.수안치안센터,129.08559625256,35.20294676138,일반
1084,06252,165610102,부산은행동래금융센터,129.0846489341,35.2043895887,일반
1085,06253,165450401,복산동주민센터,129.0854881986,35.206300115,일반
1087,06255,504960000,명륜교차로,129.081961080505,35.20684745638,일반
1089,06257,505070000,명장농협,129.099692197918,35.20297712225,일반
1091,06266,508630000,명륜2차아이파크,129.088257135658,35.215525370373,일반
1095,06276,508670000,미남교,129.063667148631,35.208724284012,일반
1096,06284,508850000,한독온천어린이집,129.063136892432,35.207512259249,일반
1099,06701,166070204,부산원동역,129.112670654742,35.194550640311,일반
1101,06703,166070203,안락뜨란채삼거리,129.109978,35.194898,일반
1102,06705,165430302,동래한전,129.105896799021,35.19644393866,일반
1108,06711,502460000,동래시장,129.087941,35.20097,일반
1110,06713,502480000,수안역.동래교차로,129.084477,35.201667,일반
1112,06715,502010000,메가마트동래점,129.081880207129,35.20282071523,일반
1115,07002,180710101,동부변전소,129.094314,35.147485,일반
1116,07003,180720201,성모병원.대남초등학교입구,129.095258027901,35.147608107167,일반
1117,07004,180790101,낙농마을,129.098047487672,35.145071784705,일반
1118,07005,199490101,대남교차로,129.104206966946,35.140627941227,일반
1119,07006,199480301,경성대.부경대역,129.102307385029,35.138561242531,일반
1121,07008,181570301,부산성모병원,129.1110366667,35.112065,일반
1122,07009,180390302,경성대학교입구,129.1005366667,35.1363316667,일반
1124,07011,180390301,부경대대연캠퍼스,129.10121,35.132895,일반
1126,07013,180750301,경성대학교,129.097869,35.136427,일반
1128,07015,180700101,대연역,129.0948266667,35.1353516667,일반
1130,07017,180710401,경동메르빌,129.092887388393,35.149578774928,일반
1131,07018,180700201,대연사거리(대연역),129.0934216698,35.1351579293,일반
1132,07020,180680101,대연초등학교,129.091715,35.1362216667,일반
